3453d3,2
a0a0c1,5
4bb322,2
4ca63a,2
39e68c,2
4cad4f,2
39cea7,2
4ca2d5,2
3c66b3,2
407c65,3
4ca566,2
4d2246,2
4bb324,2
42482b,2
491541,3
4cad29,2
4ca9cc,2
4ca569,2
486495,2
40093f,2
486493,2
020111,2
4ba90d,2
4d2219,2
44079a,2
3964e9,2
02a194,2
3c6659,2
4d21fc,2
4b1a66,2
4ca761,2
4ca97b,2
3986e4,2
3c4dcd,2
345611,2
4855d1,2
486483,2
405635,2
3c6749,2
485a32,2
4ca849,2
020025,2
48455a,2
459257,3
4009da,2
344416,2
4ca847,2
39b221,1
4ca894,2
451e8d,2
484c24,2
4401dc,2
3c5ee8,2
4cad3c,2
4d2304,2
02a1b1,2
4ca9d3,2
4d2214,2
4ca701,2
342188,2
34448d,2
484cb4,2
4ca852,2
4d2112,3
46b8af,2
4d2223,2
39856e,2
4d2368,2
a91ea7,3
3c5467,2
4d234b,2
43ea86,3
4d225a,2
40775c,2
3c6589,2
76cd17,1
4bb06b,2
3b7710,4
48418c,2
380a9a,1
342090,2
398570,2
440080,2
4240e7,1
a05dcc,3
4ca2c3,2
38289c,10
346455,9
3a285c,6
3d153e,6
3866dd,0
38fe7c,10
3ff89a,10
38353d,0
3b7543,1
505d1e,0
4076e5,2
40653d,2
347258,2
400f02,2
3c65c8,2
4009d8,2
3c6757,2
400fdb,2
4b1a1e,2
0a0078,2
344417,2
0200f9,2
3c658b,2
4076b0,2
39a054,3
020110,2
49c33c,0
4ca2c9,2
400b82,2
406a3d,2
405b66,2
399a40,3
400981,2
400e59,2
400d5b,2
4008e6,2
4d0128,1
346316,2
3946e3,2
39e144,5
407930,2
4baa0b,2
4b1a2b,2
440807,3
400d5a,2
406d8e,2
4cabc3,4
44cdca,2
39e68b,2
4075fd,2
406ae2,2
4ca8bd,2
3c66a2,2
43ee5c,4
39e4ac,2
40097e,2
5000d4,3
4d2301,2
4bb066,2
346644,2
02a1a2,2
3c6488,2
4baacc,2
4076e4,2
4bb06e,2
4064a4,2
39c821,5
4009c6,2
4692ca,2
406d92,2
39e686,2
49410e,3
3c5466,2
3c66b2,2
4520d2,2
3c6444,2
4d228a,2
440bc0,2
71c068,3
4cabc6,4
45ce4d,0
4d22be,2
4ca6a5,2
4d22b3,2
345642,2
40665f,2
440190,3
4ac98d,2
3c65c9,2
3c6448,2
4baa6f,2
3c5469,2
3c6758,2
407c0b,2
4400cd,2
a95d00,3
4bab21,2
406755,2
40777c,2
39b9a3,3
3c66a7,2
39c8a9,3
400b00,2
34530d,2
440185,2
39856a,2
440bc2,2
4d222c,2
4ca24e,2
4b1a1b,2
39ce41,3
3991e7,2
4d2162,2
39a205,2
4ca741,2
3964ef,2
4ca760,2
484ee4,2
4bab24,2
399224,3
4cafc4,2
4d2235,2
398477,3
3c6581,2
4b17fe,2
0200ae,2
405b64,2
3c658e,2
40631b,2
4b1a26,2
344498,2
4a0441,2
484b91,2
a4e714,2
405638,2
4ca9c3,2
39e689,2
a4e35f,2
a40b7c,3
3e1a54,3
4ca80b,2
40665e,2
847294,1
020066,2
8991e4,1
495267,2
7586cf,2
8991dc,2
48b70c,3
a67f8a,1
76cd43,1
a67811,1
440cfe,2
440cff,2
39320d,6
394f03,6
395d6e,1
393fdc,10
3b775b,11
393f0c,4
3930e6,12
392da3,3
4cae78,4
391929,6
39cd33,3
3b775f,11
38447d,10
394f05,6
3981e4,3
3474ce,2
39dd44,4
390c77,6
399251,3
398567,2
39b121,6
39dd54,4
392da5,3
397e7b,5
3939e4,3
392da4,3
395d66,1
39470b,3
398563,2
3980ab,6
3912fc,10
398572,2
39dd48,4
39a859,6
a2536d,6
394f04,6
39dd58,4
39a660,6
4d2234,2
3944f3,2
39d433,6
3944f1,2
394f01,6
39b062,9
39ada4,6
39856d,2
39dce8,6
4d2241,2
39bf0c,6
39a1a3,6
4d2255,2
39856f,2
440c96,2
44f681,11
3944f8,2
39ac4b,12
a9ac1f,6
4d2224,2
394f02,6
3986e6,2
4d2220,2
4d2245,2
485084,2
4d224d,2
38b63c,10
4d2222,2
39c519,7
4d2279,2
398e24,2
393205,6
39320e,6
34660e,2
4d2290,2
38b0fd,10
38c75c,10
4d225b,2
3946e5,2
4d2273,2
395184,3
484f7e,2
4d226e,2
398565,2
34714e,2
398568,2
a64194,6
381bfa,4
4ca816,2
4d227e,2
4d23fc,2
398564,2
484acc,2
40093e,2
4d221e,2
39ac49,12
39dd59,4
495219,2
44f684,11
400942,2
39a864,6
0a0090,2
39322e,6
5002c2,6
3c675a,2
0a0019,2
3451d9,2
3976dc,10
3b775c,11
400804,2
398ded,3
40097c,2
345250,2
394f08,6
484966,2
3b776c,11
344195,2
020176,2
3915ee,6
440c32,2
4cac1e,2
495218,2
4008b1,2
3b7f72,2
4d2225,2
39d16a,6
345659,2
406a02,2
440096,2
c05f32,5
02a197,2
39b043,6
40087a,2
4d2272,2
400936,2
44ce79,2
39341c,10
4ca2c4,2
392050,6
4d227b,2
4ca6a4,2
38ab7d,10
3c66a8,2
3d0773,6
a65c73,6
495038,2
406b62,2
4ca814,2
484c53,2
440088,2
400877,2
394f06,6
0a0028,2
407463,2
02a261,2
4783d2,9
38177d,10
3950d4,7
3986e2,2
020177,2
484c52,2
39320c,6
0a007a,2
4d221a,2
4ca564,2
02008b,2
484f7f,2
3c66a4,2
382aba,1
4008b4,2
440452,2
407535,2
4864eb,2
394f07,6
4d222d,2
4ca245,2
3986e9,2
3986eb,2
3c66ae,2
4d227d,2
3b775e,11
4ca9cf,2
02a1a5,2
02a1a6,2
46b2e3,2
400a7d,2
4d0281,5
39a90b,3
3c65c4,2
3b7765,11
3c66ad,2
4ca25b,2
4864ed,2
440352,2
4ca8d5,2
4d2275,2
39ccc0,6
30095f,6
400960,2
38173a,4
3945f7,4
400a0e,2
346649,2
39dd57,4
4b1a1a,2
400a25,2
3c65d9,2
400b83,2
4d2210,2
3951e4,3
440053,2
380c7a,1
02a260,2
008fec,9
403114,6
486494,2
484cb7,2
38161a,4
400a5b,2
4bb325,2
345298,10
347257,2
4ca704,2
39b960,9
3991ea,2
4d226a,2
a19155,6
4864ee,2
40697c,2
407b8e,2
4864ea,2
4ca2c1,2
3472c4,2
4d2257,2
02a1aa,2
390db0,6
3b7763,11
392853,6
39c809,10
4d2260,2
3d442c,6
4d2258,2
4d2208,2
400b84,2
3c6751,2
486491,2
02a193,2
0a0092,2
4d2286,2
3c66e8,2
39a045,6
342108,2
4ca6c4,2
389b9b,1
a81f25,6
3415ce,2
4ca8af,2
3c65cb,2
39d2a7,1
34324f,2
4cafcf,2
3c4dd0,2
38a89d,10
486482,2
400a7c,2
389b3b,1
4ca570,2
407462,2
38179a,4
3c6752,2
3865dc,10
4ca2ad,2
4ca258,2
4076cc,2
4400c8,2
407d74,2
392a08,6
4ca857,2
020058,2
3b776a,11
4d2209,2
40697b,2
3c4dcf,2
4d2237,2
4d23fb,2
3c6754,2
4ca8e4,2
392326,9
4d228b,2
3d3742,6
380cba,1
ad5cf0,5
486257,2
3c6635,2
3829ba,1
4ca737,2
342106,2
39e68e,2
4d2251,2
3846dd,10
48fd75,10
407537,2
38b03c,0
485814,2
4d2008,2
4076e3,2
4d2250,2
4ca803,2
3b7764,11
4ca625,2
3c65d2,2
344648,2
344449,2
02a180,2
4ca61d,2
3986e1,2
4b1a65,2
4ca815,2
344481,2
406552,6
0200ef,2
4864ec,2
3c4d6a,2
4b0274,2
4ca24c,2
407464,2
4ca808,2
3c4dce,2
400f99,2
407b8f,2
3c65c3,2
485874,2
4b012b,4
394d04,9
39e68f,2
3a211c,10
39031c,10
389ebb,1
4ca61f,2
4ca264,2
484f06,2
4cae57,2
4ca56b,2
3420ce,2
3827da,1
3c4dc3,2
3461c3,9
3c65c6,2
4ca702,2
4b41b6,7
4ca61c,2
4ca246,2
348101,4
3c66e4,2
a5d95f,6
4ca911,2
3926e6,6
4ca624,2
400ceb,2
347256,2
4d21e9,2
394b9c,10
4076cd,2
392aee,2
4d2027,9
4caa57,2
4ca61b,2
4ca304,2
4ca646,2
34324e,2
4caa61,2
4852f6,2
4ca4ed,2
39e697,2
38907b,1
395c24,6
39823b,7
39b165,2
009343,9
3c65d8,2
3b77ef,5
4ca97c,2
4d2263,2
3c6753,2
39cc47,5
39b96a,6
4d234e,2
4ca4ea,2
4ca75f,2
388ebb,1
4ca73a,2
385e4e,6
3989f5,9
3b770f,0
4ca301,2
a19106,6
4ca8da,2
39ac06,6
3420cc,2
4ca643,2
38771c,0
44cdcc,2
4ca891,2
4d2211,2
4d224f,2
4cadba,2
39137c,10
4074b2,2
02a263,2
485778,2
4076e2,2
407eb2,2
4d251b,2
400d8c,2
4ca4f5,2
4ca8d4,2
3b77f2,5
407536,2
3894fb,1
4ca810,2
4852f5,2
020073,2
4ca88f,2
4ca740,2
4cafb3,2
3c4dcc,2
3987db,7
4ca565,2
4cad3f,2
392af8,2
3c4dd4,2
3b776b,11
407d75,2
407e5f,2
4cad2a,2
39e693,2
4ca9c2,2
4ca8d9,2
39e698,2
4cafc3,2
3c65d1,2
4cadb8,2
4407c4,3
3481c4,2
4b42e3,9
4d2288,2
4bb061,2
4ca7b7,2
4d2262,2
4d2256,2
02a262,2
4ca226,2
4d223a,2
4cad3d,2
0200eb,2
4ca947,2
382a5a,1
39b660,6
4404fc,6
a04dad,6
4ca707,2
4cac1f,2
4ca6fb,2
4cace0,2
380a5a,1
3415cf,2
452134,2
3c4dd7,2
3feb3f,7
500129,6
4ca80e,2
4cad28,2
39d301,2
40780d,2
342091,2
389cdc,0
389edb,1
4cadbf,2
4ca6aa,2
39b320,6
380aba,1
3c4dcb,2
4ca9d0,2
4d2271,2
a00aab,6
4ca853,2
4bb06f,2
4080fd,9
39e690,2
4ca6a9,2
4ca2cb,2
4b027e,2
3991e2,2
395148,7
4cad64,2
4ca15d,2
3c4dc2,2
506f12,10
4ca215,2
48548d,2
4d226c,2
38903b,1
400afd,2
3985e4,3
400e14,2
4ca80d,2
485870,2
4852f4,2
3908bc,10
a3b7e5,5
4b1a1d,2
4ca4f8,2
4ca8e7,2
4ca4f4,2
ad0eb4,5
4692c7,2
4ca9ec,2
3c4d66,2
4ca8e8,2
4ca9a9,2
4079f7,2
4ca4ef,2
4bb321,2
3945e8,4
49d3f0,6
39c995,5
4ca24d,2
3c648d,2
4ca644,2
381a1a,4
4cad2b,2
4d2264,2
3a335c,0
3c6664,2
4ca2c0,2
500236,3
4ca75e,2
30055b,2
3c65d6,2
43eebd,4
4d251c,2
39e692,2
4d2332,2
4ca623,2
4d2238,2
4864ef,2
440bc9,2
4ca738,2
44d068,2
34444b,2
400aff,2
4cade2,2
39a4ce,4
406016,2
407f66,2
4bab48,2
4ca6fe,2
4ca302,2
4ca809,2
4d02dc,5
4ca4f2,2
4ca804,2
4bb067,2
3c6676,2
3b77e5,3
39226c,6
407844,2
4ca84f,2
3b7b40,5
4ca73e,2
3c65d7,2
406752,2
4b1a2e,2
4bb073,2
4d226f,2
4b027c,2
38a05b,1
4ca8d6,2
394f09,6
c07993,1
4ca813,2
405631,2
38199d,10
4b1a2d,2
407eb3,5
4bb264,2
4cafc1,2
4ca708,2
398969,7
34530e,2
3c65d4,2
4cad54,2
3c4d67,2
4ca8d8,2
39a9c4,5
4692d7,2
3b7715,4
3aac38,9
02a191,2
4ca214,2
3922f7,6
4ca764,2
3956fb,7
4ca84c,2
4cad10,2
4ca97a,2
4ca5c8,2
4d02a8,5
49410f,3
4caa59,2
440864,3
4ca706,2
4ca850,2
39b164,2
39b5d1,12
4cac24,2
4ca912,2
38c55c,10
40769a,2
39e687,2
4ca73f,2
4ca242,2
40780e,2
4d2289,2
381aba,4
4b1a28,2
407e7b,2
4bb270,2
4ca2d7,2
4ca7b6,2
3803da,1
4ca645,2
38295a,1
4d22b1,2
393411,6
4ca4f0,2
395140,7
48548c,2
02019c,2
345686,2
39479c,10
400efb,2
38a07b,1
407f48,6
398578,2
4cafd6,2
39e68d,2
3c4dc9,2
38299a,1
49d365,2
4ca6a6,2
4d02da,3
4075f3,2
500345,5
4cade4,2
a7227a,6
4cac54,2
02007d,2
3c65d5,2
3800fa,1
4ca859,2
4caa5c,2
407574,2
3c666e,2
4cad7d,2
395141,7
38e7fc,10
4ca64e,2
3c6662,2
02a181,2
4cadf5,2
4d2269,2
39d303,2
4b4089,7
39e699,2
381a7a,4
407600,2
4ca76a,2
3c4dc4,2
39ae23,6
4cade0,2
3b7b64,5
4cad7c,2
4cad0f,2
407cb3,2
43ea06,3
347641,2
395147,7
3c4dd2,2
4bb06c,2
4bb06a,2
4cada4,2
43c5e3,11
4ca281,2
3828ba,1
39c905,12
395144,7
3d324c,6
395142,7
346303,2
391ee2,9
440bc7,2
4baa70,2
40643c,2
382bfc,10
407e82,2
39cce8,6
4074b6,2
020139,2
440592,3
39e4d2,2
4ca92b,2
4075f4,2
4cade5,2
4d236c,2
4cac55,2
4ca622,2
392af3,2
4040c9,6
3b7b22,5
3006b5,2
4cac53,2
3c1aeb,2
4cadf0,2
3b7775,11
4b1a34,2
4ca9cd,2
34260e,2
3003ad,2
3471c3,10
38033a,1
440bca,2
407f60,2
440bc4,2
4009f9,2
4d22c7,2
4d224c,2
505e5d,10
407569,2
39ca86,12
4d22c8,2
02019d,2
4ca293,2
407fcb,2
380bba,1
4b1a29,2
400fe2,2
4ca80c,2
4072a5,2
4cad11,2
407f7a,2
44cdd1,2
4d2218,2
3c4dca,2
407687,2
4ca4ee,2
4d21ed,2
4692cb,2
40756f,2
44cdc9,2
4d2215,2
a1e5df,6
4cade3,2
407e63,2
4ca910,2
4ca700,2
385dfd,10
3b7b98,9
485779,2
406cdd,2
4ca84a,2
4d2216,2
4ca8e9,2
4baa66,2
4d02ab,5
4ca736,2
4cadfe,2
4ca855,2
405633,2
39cea8,2
4ca56f,2
3b7564,2
34740d,6
406d5b,7
503d70,2
400e13,2
4075fe,2
406753,2
381a3a,4
4d22bb,2
380b5a,1
3430cd,2
40622d,2
4ca765,2
440118,2
39a025,3
4cadbd,2
39dde6,3
440bc5,2
4d220b,2
020127,2
3c4dd5,2
4ca225,2
38fc1c,10
aa8516,5
4a482c,9
4010dc,2
39e694,2
38b6fb,7
39a178,3
a955c7,5
407642,2
39d71c,10
406133,2
3c4dd6,2
38285a,1
4ca7b4,2
407e1c,6
4cae4a,2
4cac23,2
4d22b0,2
4bb273,2
4cac85,2
39cea3,2
4d22c1,2
395244,9
4ca95e,2
4baacf,2
398575,2
4074b8,2
4bb064,2
4baa90,2
3c654d,2
4d02c6,3
4d23f9,2
4b1a24,2
4d225d,2
4690f9,2
4cac86,2
406673,2
4cae4b,2
39b4e3,6
401057,3
4ca8db,2
4d2217,2
40622b,2
300557,2
4cadf9,2
3c6669,2
3c648e,2
407575,2
4baac5,2
4baa84,2
4010ea,2
4cadfc,2
43ea44,3
4010e9,2
460483,5
38031a,1
347345,9
3964f7,2
3c6655,2
4cadfd,2
3c6677,2
4692c8,2
4cae87,4
4baa86,2
39d302,2
398577,2
39a201,2
48c2a7,2
4baa69,2
4692cc,2
4cad7a,2
39a2a4,6
4079a9,2
400afc,2
0388ec,9
4066d1,2
39d300,2
48415f,2
4066ce,2
407c26,2
3c4dd1,2
4d23f8,2
39bda1,2
3d421f,7
4cada3,2
a11999,2
a8884a,6
40666a,2
4ca935,2
3b7b9c,9
39ca84,12
39a1e4,3
39b4a2,5
494108,3
3c6654,2
39ae24,6
3e4719,3
4ca92d,2
3e174b,3
400fe3,2
393269,3
aa8fd5,6
4baa4d,2
4d251a,2
4d21ee,2
3c4668,4
4d2383,2
39ac48,12
407568,2
406696,2
40756e,2
3981a4,3
3007ef,2
4cae00,2
406014,2
3e175a,3
4cac84,2
4d2259,2
4ca15c,2
4cadbc,2
4ca9c1,2
4d221d,2
3c6497,2
3e260e,3
4ca280,2
4cae48,2
390cd4,6
45e494,4
4bb070,2
4caca3,4
4d2226,2
4cac87,2
4ca84d,2
392a0d,6
a69468,6
38291a,1
4d22ca,2
395151,7
4cac88,2
3432c5,4
4d2270,2
440af4,2
39bda3,2
4074b5,2
4d222a,2
4d02b0,5
4690e5,2
3c6653,2
02a0ac,1
4ca9ed,2
4baa6b,2
739600,4
3df79e,9
a598cb,3
48816b,6
407573,2
3b7b39,4
3e232e,3
4d22c4,2
4ca80f,2
3c6648,2
45e46b,4
4baa72,2
c07996,1
346458,2
4ba90f,2
4bab26,2
4ca13d,2
407cb1,2
4ca76f,2
4853f4,2
4cadc3,2
4d02e0,3
38aadc,7
3b7b8d,9
3c648a,2
407f61,2
3c5efa,2
48415e,2
4cae58,2
407f79,2
43ee82,6
40690a,2
394f00,6
440bcd,2
3c4d69,2
400db1,2
4d2519,2
4d2501,2
4d23fd,2
4d23bb,2
4cadf2,2
407795,2
399327,11
a58965,6
4b1a37,2
346147,2
4baacd,2
4d02b5,5
398620,9
4692d9,2
400dad,2
4b1a22,2
400efd,2
4bb289,2
407d4c,2
4bb266,2
3c6486,2
407e60,2
39ceae,2
4baa6d,2
aa66ca,5
39cea4,2
39c40c,2
407fc7,2
39ac18,12
484133,2
4cadbe,2
4010ee,2
4692d4,2
345691,2
400fe0,2
343141,2
406440,2
380a7a,1
485a1e,6
4bab2c,2
396441,1
40757f,2
4ca848,2
407ac1,2
4ca9d1,2
4d2382,2
4baad9,2
40772e,2
4ca567,2
4d22b2,2
3c5465,2
4bab23,2
4d2303,2
4d23fa,2
383dba,5
39ad00,4
3007ee,2
39ceac,2
3c6646,2
4ca6fd,2
300394,2
3c664e,2
3d3434,6
407fca,2
39d08b,6
484162,2
3c65d0,2
3871dc,10
347453,2
39ceb8,2
39ceb7,2
4bab2e,2
4b414f,7
484f18,2
44cdcb,2
406a92,2
48e1cb,9
405b6a,2
4409a9,3
39b160,2
4baace,2
3b7565,2
501c1c,2
392604,6
400a76,5
398e20,2
399a88,5
3c666f,2
4cad3a,2
407fc9,2
405d11,2
4caa60,2
39c9e7,9
4d23a9,2
3c64ac,2
40660c,2
4d22ad,2
405b67,2
4b1f2f,6
4ca73b,2
4baa73,2
4bb290,2
501c39,2
44c06d,5
3c6666,2
501db3,3
39cde2,9
39e695,2
4baa55,2
407c0a,2
3c6658,2
4d22c3,2
33fe1e,5
40736b,9
40767a,2
4cac7f,2
4ca295,2
4cad3b,2
aace69,0
395143,7
3c666b,2
3ccbda,3
4ca2aa,2
406d95,2
39ceb5,2
3876fb,2
400f00,2
4076b1,2
4066cf,2
02013a,2
4cad7f,2
383cfa,5
4cae97,2
390a5d,10
3e3456,3
4bb2b0,2
4cae49,2
45f054,10
3999e4,3
c04ae6,2
4cad0c,2
407f67,2
399268,9
a8f1d2,3
3876fc,10
45cab9,2
4080e3,2
405f11,2
44033d,3
48418b,2
39ceb9,2
a2516e,6
407f1e,2
4067f1,2
406d90,2
407838,2
4073a1,2
4d02e9,3
c07a14,1
3964e1,2
4cadc1,2
4caa58,2
44c870,9
4b1bf9,6
3e377e,3
4cac89,2
4cadf7,2
a18dd3,3
4baa8d,2
38567c,10
407cb4,2
39bdaa,2
461838,5
4cae51,2
c0799a,1
4bb28a,2
39a5cb,0
adc98b,3
494104,3
4bb26d,2
402241,6
4ca217,2
40753b,3
c078b2,1
44cdc2,2
494102,3
407959,2
3c4dd8,2
484556,2
4baad2,2
406cd2,2
4064a7,9
4bab22,2
40660e,2
3c6672,2
4d02c1,3
4baada,2
4cadf8,2
c078ba,1
4b1a1c,2
396442,1
3944eb,2
4bab45,2
392921,9
40653a,2
51115f,6
4ba9a9,2
34565a,4
346188,2
3c5462,2
44cdc5,2
4cadaf,6
4d22b7,2
4ca294,2
a7ec59,6
4690e2,2
40631a,2
a1c89b,6
4ca56e,2
3c64a7,2
39b225,1
4bb28c,2
a29274,5
3c6548,2
400eff,2
39bda7,2
400dae,2
489225,2
3964ec,2
a95c7f,9
46b8a4,2
4080f6,2
4d22bf,2
39cea6,2
49528e,2
44cdce,2
3c4dc5,2
4072c8,2
4bb292,2
38d19c,10
4d02ec,5
40643a,2
503d71,2
4063d4,7
345692,2
406666,2
3c6549,2
4bb287,2
4baa87,2
40600d,2
406660,2
396448,1
39cea5,2
4d21ef,2
44cdc8,2
4404db,3
4baa75,2
4ca27f,2
45e4e9,4
4d22af,2
4baa89,2
505d7c,0
4cadb9,2
407591,0
407f35,2
4bb28d,2
4d02d9,3
40772f,2
4d22bc,2
346204,2
3932bc,10
44cdd0,2
440db0,2
4bb062,2
4cadff,2
4baa6a,2
39d304,2
4baa4e,2
406e69,2
407f65,2
4067f2,2
3c6487,2
39c90a,12
4baad6,2
3d06ee,6
407f96,2
4d2346,2
4ca705,2
4d2369,2
39bda2,2
4400f4,2
4d2239,2
4ba910,2
4b440f,9
4baa63,2
4d223f,2
4d2386,2
3452c7,2
48c121,2
48418a,2
3c64a9,2
3007b3,7
4844c6,2
406caa,2
406b90,2
396446,1
4cadef,2
3c6484,2
347344,2
4ba916,2
3829da,1
3c4667,4
3c6663,2
400ff4,2
4d227a,2
3cc57d,3
40768d,2
39bda6,2
4bab29,2
480c46,2
4ca9aa,2
3472cc,2
396449,1
39bdab,2
383b9a,5
396444,1
407f62,2
484161,2
407eec,2
381a5a,4
452144,2
3cdde1,3
4cad39,2
3b775d,11
a181ce,3
89642d,2
39cea0,2
462d44,5
505e93,3
342104,2
4d244a,2
4cae61,2
400834,2
494106,3
40796a,2
34660b,2
4cae55,2
4cae67,2
39644a,1
3964e4,2
49d4b7,6
4ca8e5,2
4baac4,2
c0799e,1
407a05,2
4cad7b,2
48c231,2
3c64a3,2
4d0283,3
494110,3
4d230c,3
4ba912,2
39c5c8,3
3c6667,2
4d2387,2
3b7568,2
406e66,2
399452,3
3980db,0
4cae56,2
39ceb4,2
50036c,5
45e4e7,4
408053,2
09c119,4
4067f3,2
39bda8,2
02a1cb,2
40700a,2
407cb0,2
4cae6b,2
4c8090,2
4ca762,2
4690e3,2
4d02cd,5
4baa61,2
501c0b,2
3e5b33,3
48c125,2
4d0280,5
3b75f2,11
4d2518,2
394822,6
45e4af,4
407f63,2
4ca2a8,2
4d2522,4
407022,2
aad5d7,2
489228,2
45e4ec,4
38d35b,2
4bb275,2
4d2385,2
3c6671,2
38299c,0
4ca812,2
4bb268,2
c07998,1
48661b,7
a1effe,3
4cae53,2
406015,2
4911e7,3
393537,6
aad98e,2
503e9c,2
4010dd,2
4d22c6,2
40756b,2
48c2a0,2
46b927,2
3999d8,6
4baa85,2
4ca2c2,2
406544,2
390c9c,10
4863c4,6
4baad0,2
406a91,2
4856ed,5
394a2a,6
39990e,3
3900fb,5
400efc,2
3e1f3f,5
508497,2
4cae4c,2
39bda0,2
3475d5,2
399925,5
4d2500,2
a01a00,0
3931ec,5
4012d6,6
503e9a,2
34134d,2
343552,4
4844da,6
3961bc,10
38a0db,1
a2e8dd,5
4cadf4,2
503d6f,2
398e25,2
4d02b1,5
49410a,3
4cadc4,2
39d58e,9
40666d,2
4bb201,2
3b7542,1
4d2329,4
404e25,7
440196,2
344697,2
39a580,3
4baa62,2
4d23a0,2
44058f,3
4078f0,2
4692d3,2
48a1ad,6
4051d3,7
344693,2
4cadc0,2
345107,2
4baa88,2
c07a0f,1
45209c,2
393da9,3
a27e8a,6
4405a6,3
505d00,3
4bb274,2
4d23aa,3
45e4e8,4
384c3d,10
aaaaa9,2
4d0203,3
3d6fb7,5
45e4ae,4
342582,2
345102,2
40750e,2
3e31d8,3
407f5f,2
399305,11
406b82,2
40780f,7
4bb208,2
4d23d4,4
7c482f,6
34350d,9
4a1b41,2
4bb26c,2
3c654a,2
4080db,2
3003af,2
406b58,2
38abfd,10
4cae54,2
346047,2
4cade6,2
342107,2
4baa53,2
09601e,4
48c237,2
4cae8c,2
48609b,5
4d20e9,3
44cdc3,2
4cad7e,2
34409a,2
4caa86,2
406ae9,2
407793,2
4bab2a,2
a21b34,3
4bb282,2
3cc006,3
4bb204,2
a05b7b,6
34350e,4
48c124,2
4b1aa8,5
346593,2
39cea9,2
4691c3,2
407688,2
4b1bad,6
40653e,2
ac6381,3
45213d,2
a955fb,3
39bda4,2
45ce46,2
399b0c,3
3d5453,5
4891b6,2
4bab30,2
39ceab,2
4d220a,2
405637,2
406754,2
4aca81,2
400c2f,5
3c654e,2
4951d2,2
4891b0,2
406319,2
39d1aa,3
3cee56,3
4bab2f,2
4ba90b,2
4b0281,2
39bdac,2
3c65cd,2
486800,2
40087b,2
406011,2
4bb276,2
4bb279,2
4baa59,2
3980e0,3
4692cd,2
38f67b,10
4d21fd,2
300558,2
383b5a,5
440b1e,2
46dca2,2
39ceb2,2
39a431,3
3964e0,2
4d234c,2
407689,2
440cdf,5
4baa65,2
406e65,2
4d2302,2
4baaca,2
39a2e3,2
4691c4,2
4c808e,2
381bbd,10
4ba9a8,2
39bda5,2
a10829,9
4ca90f,2
4baac6,2
4cae59,2
3c664f,2
39c40e,6
39848b,9
344496,2
c078c2,1
3e3664,3
4cadc2,2
40756a,2
345205,2
4a04e2,2
4d2349,2
341646,2
461981,5
3b75f1,11
4baa92,2
3cc2d0,3
4baa81,2
a6662b,5
383cda,5
a105dc,3
47c0d9,2
45213e,2
40773b,2
4baad5,2
4bb203,2
501c22,2
4d2274,2
40768a,2
44d071,2
4cae66,2
403dbc,7
4858c7,3
406229,2
4bb28f,2
48c123,2
440bc3,2
4aca85,2
3c667a,2
39d00c,7
4d037c,6
40796b,2
40776d,2
395149,7
4ac98b,2
4bab46,2
4010db,2
4d2502,2
399198,4
48c2a1,2
4d0261,3
4ba913,2
ad5c36,0
4d251d,2
4bab47,2
484fde,2
3c6674,2
aa319b,3
44cc45,2
4baa76,2
4692d2,2
4cade7,2
494105,3
4d02bf,5
48c220,2
3e175e,3
486698,6
3929cc,3
494111,3
3c6482,2
4bb284,2
404544,7
390d59,6
40647a,7
440cbe,2
3c648b,2
407f1f,2
49410c,3
4b0dd0,5
4bb1e8,2
494109,3
396440,1
346499,2
4d22bd,2
39a5e7,3
4cadbb,2
4850c6,2
39a1a2,3
402acc,6
346355,2
468c99,0
4409aa,3
39dd45,2
48c2a5,2
406012,2
ab8936,6
407e8c,6
393ebc,10
407f64,2
493298,3
4d2449,2
781320,2
4bab2d,2
3423c4,2
399519,9
3c48f0,2
39a123,3
48509a,2
40772d,2
4d02d2,11
39c5c6,3
7c66af,2
4408f1,6
398cb5,9
3cd3c6,3
39e026,9
4055b7,5
34618f,4
4891b2,2
0800bf,4
7815b3,3
480c42,2
480c41,2
3b75f0,11
4ab544,6
4d22b6,2
39d311,2
40643b,2
3c5aae,3
70a8eb,4
400235,2
05a09e,4
aaa6f2,2
78131f,2
485567,3
3b75f9,11
45e465,4
48c232,2
a04c68,0
4080e1,2
3855dd,0
493290,3
4cac28,2
49328c,3
407799,1
4d24e7,2
347454,2
424c07,3
3ce690,3
06a062,1
43c5ef,11
38d33b,2
3c5db0,2
45e4b0,4
3964f0,2
09c188,4
03e134,4
39a04f,6
0c6001,4
4405ab,3
a17df4,3
401c99,6
a80924,3
3b7fa2,0
503cb3,2
343208,4
462dd1,5
7c666a,2
449ce7,9
46b8a2,2
a62bab,3
a0e934,3
46208f,5
34750f,2
406444,2
ad5c32,5
4d0236,2
485e92,9
c06e45,1
ab19bf,3
a82a3f,3
440d3b,2
4ab564,4
a0e40f,5
3b7b21,5
486509,5
49410d,3
4bab28,2
ac3b93,6
4cae5a,2
39cf01,1
383dda,5
407b04,2
490c41,3
4cad77,2
45c822,3
4b9910,2
383d9a,5
44c973,3
33fff9,2
489226,2
4401da,3
4d02a1,3
347287,2
7c6697,2
3ce0f7,3
343282,4
a80e70,3
503deb,3
440bd0,2
4b18f0,3
4247a0,3
399966,3
45e4b7,0
a72c10,3
484166,2
